"image","mask","has_defect"
"train/10814.png","train/10814_GT.png","0"
"train/10815.png","train/10815_GT.png","0"
"train/10816.png","train/10816_GT.png","0"
"train/10817.png","train/10817_GT.png","0"
"train/10818.png","train/10818_GT.png","0"
"train/10819.png","train/10819_GT.png","0"
"train/10821.png","train/10821_GT.png","1"
"train/10822.png","train/10822_GT.png","0"
"train/10825.png","train/10825_GT.png","0"
"train/10826.png","train/10826_GT.png","0"
"train/10828.png","train/10828_GT.png","0"
"train/10829.png","train/10829_GT.png","0"
"train/10830.png","train/10830_GT.png","0"
"train/10831.png","train/10831_GT.png","0"
"train/10832.png","train/10832_GT.png","0"
"train/10833.png","train/10833_GT.png","0"
"train/10834.png","train/10834_GT.png","0"
"train/10836.png","train/10836_GT.png","0"
"train/10838.png","train/10838_GT.png","0"
"train/10839.png","train/10839_GT.png","0"
"train/10840.png","train/10840_GT.png","0"
"train/10841.png","train/10841_GT.png","0"
"train/10844.png","train/10844_GT.png","1"
"train/10845.png","train/10845_GT.png","1"
"train/10846.png","train/10846_GT.png","1"
"train/10847.png","train/10847_GT.png","0"
"train/10848.png","train/10848_GT.png","0"
"train/10849.png","train/10849_GT.png","1"
"train/10852.png","train/10852_GT.png","0"
"train/10853.png","train/10853_GT.png","0"
"train/10855.png","train/10855_GT.png","0"
"train/10859.png","train/10859_GT.png","0"
"train/10860.png","train/10860_GT.png","0"
"train/10861.png","train/10861_GT.png","0"
"train/10862.png","train/10862_GT.png","0"
"train/10863.png","train/10863_GT.png","0"
"train/10865.png","train/10865_GT.png","0"
"train/10869.png","train/10869_GT.png","1"
"train/10872.png","train/10872_GT.png","0"
"train/10873.png","train/10873_GT.png","0"
"train/10874.png","train/10874_GT.png","1"
"train/10875.png","train/10875_GT.png","0"
"train/10876.png","train/10876_GT.png","0"
"train/10877.png","train/10877_GT.png","0"
"train/10878.png","train/10878_GT.png","0"
"train/10880.png","train/10880_GT.png","0"
"train/10882.png","train/10882_GT.png","0"
"train/10883.png","train/10883_GT.png","0"
"train/10885.png","train/10885_GT.png","0"
"train/10886.png","train/10886_GT.png","0"
"train/10887.png","train/10887_GT.png","0"
"train/10890.png","train/10890_GT.png","0"
"train/10891.png","train/10891_GT.png","0"
"train/10893.png","train/10893_GT.png","1"
"train/10894.png","train/10894_GT.png","0"
"train/10895.png","train/10895_GT.png","0"
"train/10896.png","train/10896_GT.png","0"
"train/10897.png","train/10897_GT.png","0"
"train/10898.png","train/10898_GT.png","0"
"train/10899.png","train/10899_GT.png","0"
"train/10901.png","train/10901_GT.png","0"
"train/10903.png","train/10903_GT.png","0"
"train/10904.png","train/10904_GT.png","0"
"train/10905.png","train/10905_GT.png","1"
"train/10907.png","train/10907_GT.png","1"
"train/10908.png","train/10908_GT.png","0"
"train/10909.png","train/10909_GT.png","0"
"train/10910.png","train/10910_GT.png","0"
"train/10911.png","train/10911_GT.png","0"
"train/10913.png","train/10913_GT.png","0"
"train/10914.png","train/10914_GT.png","0"
"train/10915.png","train/10915_GT.png","0"
"train/10916.png","train/10916_GT.png","0"
"train/10917.png","train/10917_GT.png","0"
"train/10918.png","train/10918_GT.png","0"
"train/10919.png","train/10919_GT.png","0"
"train/10920.png","train/10920_GT.png","0"
"train/10921.png","train/10921_GT.png","0"
"train/10923.png","train/10923_GT.png","0"
"train/10924.png","train/10924_GT.png","0"
"train/10925.png","train/10925_GT.png","0"
"train/10927.png","train/10927_GT.png","0"
"train/10928.png","train/10928_GT.png","0"
"train/10929.png","train/10929_GT.png","0"
"train/10931.png","train/10931_GT.png","0"
"train/10933.png","train/10933_GT.png","0"
"train/10934.png","train/10934_GT.png","0"
"train/10935.png","train/10935_GT.png","0"
"train/10936.png","train/10936_GT.png","0"
"train/10937.png","train/10937_GT.png","0"
"train/10938.png","train/10938_GT.png","0"
"train/10939.png","train/10939_GT.png","0"
"train/10940.png","train/10940_GT.png","0"
"train/10941.png","train/10941_GT.png","0"
"train/10943.png","train/10943_GT.png","0"
"train/10944.png","train/10944_GT.png","0"
"train/10945.png","train/10945_GT.png","0"
"train/10946.png","train/10946_GT.png","0"
"train/10947.png","train/10947_GT.png","0"
"train/10951.png","train/10951_GT.png","1"
"train/10952.png","train/10952_GT.png","1"
"train/10953.png","train/10953_GT.png","0"
"train/10954.png","train/10954_GT.png","0"
"train/10955.png","train/10955_GT.png","0"
"train/10956.png","train/10956_GT.png","0"
"train/10957.png","train/10957_GT.png","0"
"train/10958.png","train/10958_GT.png","0"
"train/10959.png","train/10959_GT.png","0"
"train/10960.png","train/10960_GT.png","0"
"train/10962.png","train/10962_GT.png","0"
"train/10963.png","train/10963_GT.png","0"
"train/10965.png","train/10965_GT.png","0"
"train/10966.png","train/10966_GT.png","0"
"train/10968.png","train/10968_GT.png","0"
"train/10969.png","train/10969_GT.png","0"
"train/10970.png","train/10970_GT.png","0"
"train/10971.png","train/10971_GT.png","0"
"train/10972.png","train/10972_GT.png","0"
"train/10974.png","train/10974_GT.png","0"
"train/10975.png","train/10975_GT.png","0"
"train/10976.png","train/10976_GT.png","0"
"train/10977.png","train/10977_GT.png","0"
"train/10978.png","train/10978_GT.png","0"
"train/10979.png","train/10979_GT.png","0"
"train/10980.png","train/10980_GT.png","0"
"train/10981.png","train/10981_GT.png","0"
"train/10982.png","train/10982_GT.png","0"
"train/10983.png","train/10983_GT.png","0"
"train/10984.png","train/10984_GT.png","0"
"train/10985.png","train/10985_GT.png","0"
"train/10986.png","train/10986_GT.png","0"
"train/10987.png","train/10987_GT.png","0"
"train/10988.png","train/10988_GT.png","0"
"train/10989.png","train/10989_GT.png","0"
"train/10990.png","train/10990_GT.png","0"
"train/10991.png","train/10991_GT.png","0"
"train/10992.png","train/10992_GT.png","0"
"train/10994.png","train/10994_GT.png","0"
"train/10995.png","train/10995_GT.png","0"
"train/10996.png","train/10996_GT.png","0"
"train/10997.png","train/10997_GT.png","0"
"train/10998.png","train/10998_GT.png","0"
"train/11000.png","train/11000_GT.png","0"
"train/11001.png","train/11001_GT.png","0"
"train/11003.png","train/11003_GT.png","1"
"train/11004.png","train/11004_GT.png","0"
"train/11005.png","train/11005_GT.png","0"
"train/11006.png","train/11006_GT.png","0"
"train/11007.png","train/11007_GT.png","0"
"train/11008.png","train/11008_GT.png","0"
"train/11009.png","train/11009_GT.png","0"
"train/11011.png","train/11011_GT.png","0"
"train/11013.png","train/11013_GT.png","0"
"train/11014.png","train/11014_GT.png","0"
"train/11015.png","train/11015_GT.png","0"
"train/11016.png","train/11016_GT.png","0"
"train/11018.png","train/11018_GT.png","0"
"train/11021.png","train/11021_GT.png","0"
"train/11022.png","train/11022_GT.png","0"
"train/11024.png","train/11024_GT.png","0"
"train/11025.png","train/11025_GT.png","1"
"train/11026.png","train/11026_GT.png","0"
"train/11027.png","train/11027_GT.png","0"
"train/11028.png","train/11028_GT.png","0"
"train/11029.png","train/11029_GT.png","0"
"train/11030.png","train/11030_GT.png","0"
"train/11031.png","train/11031_GT.png","0"
"train/11032.png","train/11032_GT.png","0"
"train/11033.png","train/11033_GT.png","0"
"train/11034.png","train/11034_GT.png","0"
"train/11035.png","train/11035_GT.png","0"
"train/11036.png","train/11036_GT.png","0"
"train/11037.png","train/11037_GT.png","0"
"train/11038.png","train/11038_GT.png","0"
"train/11040.png","train/11040_GT.png","1"
"train/11041.png","train/11041_GT.png","0"
"train/11042.png","train/11042_GT.png","0"
"train/11043.png","train/11043_GT.png","0"
"train/11044.png","train/11044_GT.png","0"
"train/11045.png","train/11045_GT.png","0"
"train/11046.png","train/11046_GT.png","0"
"train/11047.png","train/11047_GT.png","0"
"train/11048.png","train/11048_GT.png","0"
"train/11049.png","train/11049_GT.png","0"
"train/11050.png","train/11050_GT.png","0"
"train/11051.png","train/11051_GT.png","0"
"train/11052.png","train/11052_GT.png","1"
"train/11053.png","train/11053_GT.png","0"
"train/11054.png","train/11054_GT.png","0"
"train/11056.png","train/11056_GT.png","0"
"train/11057.png","train/11057_GT.png","0"
"train/11058.png","train/11058_GT.png","0"
"train/11059.png","train/11059_GT.png","0"
"train/11060.png","train/11060_GT.png","0"
"train/11061.png","train/11061_GT.png","1"
"train/11062.png","train/11062_GT.png","0"
"train/11063.png","train/11063_GT.png","0"
"train/11064.png","train/11064_GT.png","0"
"train/11065.png","train/11065_GT.png","0"
"train/11066.png","train/11066_GT.png","0"
"train/11067.png","train/11067_GT.png","0"
"train/11068.png","train/11068_GT.png","0"
"train/11069.png","train/11069_GT.png","0"
"train/11070.png","train/11070_GT.png","0"
"train/11071.png","train/11071_GT.png","0"
"train/11073.png","train/11073_GT.png","0"
"train/11074.png","train/11074_GT.png","1"
"train/11075.png","train/11075_GT.png","0"
"train/11076.png","train/11076_GT.png","0"
"train/11078.png","train/11078_GT.png","0"
"train/11080.png","train/11080_GT.png","0"
"train/11081.png","train/11081_GT.png","0"
"train/11082.png","train/11082_GT.png","0"
"train/11083.png","train/11083_GT.png","0"
"train/11085.png","train/11085_GT.png","0"
"train/11086.png","train/11086_GT.png","0"
"train/11087.png","train/11087_GT.png","0"
"train/11088.png","train/11088_GT.png","1"
"train/11089.png","train/11089_GT.png","0"
"train/11090.png","train/11090_GT.png","0"
"train/11091.png","train/11091_GT.png","0"
"train/11092.png","train/11092_GT.png","0"
"train/11093.png","train/11093_GT.png","1"
"train/11094.png","train/11094_GT.png","1"
"train/11095.png","train/11095_GT.png","0"
"train/11096.png","train/11096_GT.png","0"
"train/11097.png","train/11097_GT.png","0"
"train/11100.png","train/11100_GT.png","0"
"train/11101.png","train/11101_GT.png","1"
"train/11102.png","train/11102_GT.png","0"
"train/11105.png","train/11105_GT.png","0"
"train/11107.png","train/11107_GT.png","0"
"train/11108.png","train/11108_GT.png","0"
"train/11109.png","train/11109_GT.png","0"
"train/11110.png","train/11110_GT.png","0"
"train/11111.png","train/11111_GT.png","0"
"train/11112.png","train/11112_GT.png","0"
"train/11113.png","train/11113_GT.png","0"
"train/11114.png","train/11114_GT.png","0"
"train/11115.png","train/11115_GT.png","0"
"train/11116.png","train/11116_GT.png","0"
"train/11117.png","train/11117_GT.png","0"
"train/11118.png","train/11118_GT.png","0"
"train/11119.png","train/11119_GT.png","0"
"train/11120.png","train/11120_GT.png","0"
"train/11122.png","train/11122_GT.png","0"
"train/11123.png","train/11123_GT.png","0"
"train/11124.png","train/11124_GT.png","0"
"train/11126.png","train/11126_GT.png","0"
"train/11127.png","train/11127_GT.png","0"
"train/11128.png","train/11128_GT.png","0"
"train/11129.png","train/11129_GT.png","0"
"train/11130.png","train/11130_GT.png","0"
"train/11131.png","train/11131_GT.png","0"
"train/11134.png","train/11134_GT.png","0"
"train/11136.png","train/11136_GT.png","0"
"train/11138.png","train/11138_GT.png","0"
"train/11139.png","train/11139_GT.png","1"
"train/11140.png","train/11140_GT.png","0"
"train/11141.png","train/11141_GT.png","0"
"train/11143.png","train/11143_GT.png","0"
"train/11144.png","train/11144_GT.png","0"
"train/11145.png","train/11145_GT.png","0"
"train/11148.png","train/11148_GT.png","0"
"train/11150.png","train/11150_GT.png","0"
"train/11151.png","train/11151_GT.png","0"
"train/11152.png","train/11152_GT.png","0"
"train/11153.png","train/11153_GT.png","0"
"train/11154.png","train/11154_GT.png","0"
"train/11155.png","train/11155_GT.png","0"
"train/11156.png","train/11156_GT.png","0"
"train/11157.png","train/11157_GT.png","0"
"train/11158.png","train/11158_GT.png","0"
"train/11159.png","train/11159_GT.png","0"
"train/11161.png","train/11161_GT.png","0"
"train/11162.png","train/11162_GT.png","0"
"train/11165.png","train/11165_GT.png","0"
"train/11166.png","train/11166_GT.png","0"
"train/11167.png","train/11167_GT.png","0"
"train/11172.png","train/11172_GT.png","0"
"train/11175.png","train/11175_GT.png","0"
"train/11179.png","train/11179_GT.png","0"
"train/11180.png","train/11180_GT.png","0"
"train/11181.png","train/11181_GT.png","0"
"train/11182.png","train/11182_GT.png","0"
"train/11185.png","train/11185_GT.png","0"
"train/11188.png","train/11188_GT.png","0"
"train/11189.png","train/11189_GT.png","0"
"train/11190.png","train/11190_GT.png","1"
"train/11191.png","train/11191_GT.png","0"
"train/11192.png","train/11192_GT.png","0"
"train/11193.png","train/11193_GT.png","0"
"train/11194.png","train/11194_GT.png","0"
"train/11195.png","train/11195_GT.png","1"
"train/11198.png","train/11198_GT.png","0"
"train/11200.png","train/11200_GT.png","0"
"train/11201.png","train/11201_GT.png","0"
"train/11202.png","train/11202_GT.png","0"
"train/11204.png","train/11204_GT.png","0"
"train/11205.png","train/11205_GT.png","0"
"train/11207.png","train/11207_GT.png","0"
"train/11208.png","train/11208_GT.png","0"
"train/11210.png","train/11210_GT.png","0"
"train/11211.png","train/11211_GT.png","0"
"train/11212.png","train/11212_GT.png","0"
"train/11213.png","train/11213_GT.png","0"
"train/11214.png","train/11214_GT.png","1"
"train/11215.png","train/11215_GT.png","0"
"train/11216.png","train/11216_GT.png","0"
"train/11217.png","train/11217_GT.png","0"
"train/11218.png","train/11218_GT.png","0"
"train/11219.png","train/11219_GT.png","0"
"train/11220.png","train/11220_GT.png","0"
"train/11222.png","train/11222_GT.png","0"
"train/11223.png","train/11223_GT.png","0"
"train/11224.png","train/11224_GT.png","0"
"train/11225.png","train/11225_GT.png","0"
"train/11226.png","train/11226_GT.png","0"
"train/11227.png","train/11227_GT.png","0"
"train/11228.png","train/11228_GT.png","1"
"train/11229.png","train/11229_GT.png","0"
"train/11231.png","train/11231_GT.png","0"
"train/11233.png","train/11233_GT.png","0"
"train/11234.png","train/11234_GT.png","0"
"train/11235.png","train/11235_GT.png","0"
"train/11237.png","train/11237_GT.png","0"
"train/11238.png","train/11238_GT.png","0"
"train/11239.png","train/11239_GT.png","0"
"train/11240.png","train/11240_GT.png","0"
"train/11241.png","train/11241_GT.png","0"
"train/11242.png","train/11242_GT.png","1"
"train/11243.png","train/11243_GT.png","0"
"train/11244.png","train/11244_GT.png","0"
"train/11245.png","train/11245_GT.png","0"
"train/11246.png","train/11246_GT.png","0"
"train/11247.png","train/11247_GT.png","0"
"train/11248.png","train/11248_GT.png","0"
"train/11249.png","train/11249_GT.png","0"
"train/11250.png","train/11250_GT.png","1"
"train/11251.png","train/11251_GT.png","0"
"train/11252.png","train/11252_GT.png","0"
"train/11254.png","train/11254_GT.png","0"
"train/11255.png","train/11255_GT.png","0"
"train/11256.png","train/11256_GT.png","0"
"train/11257.png","train/11257_GT.png","0"
"train/11259.png","train/11259_GT.png","0"
"train/11260.png","train/11260_GT.png","0"
"train/11261.png","train/11261_GT.png","0"
"train/11263.png","train/11263_GT.png","0"
"train/11264.png","train/11264_GT.png","0"
"train/11265.png","train/11265_GT.png","0"
"train/11266.png","train/11266_GT.png","0"
"train/11267.png","train/11267_GT.png","0"
"train/11268.png","train/11268_GT.png","0"
"train/11269.png","train/11269_GT.png","1"
"train/11270.png","train/11270_GT.png","0"
"train/11271.png","train/11271_GT.png","0"
"train/11272.png","train/11272_GT.png","0"
"train/11275.png","train/11275_GT.png","0"
"train/11277.png","train/11277_GT.png","0"
"train/11278.png","train/11278_GT.png","0"
"train/11279.png","train/11279_GT.png","0"
"train/11280.png","train/11280_GT.png","0"
"train/11281.png","train/11281_GT.png","0"
"train/11282.png","train/11282_GT.png","1"
"train/11283.png","train/11283_GT.png","0"
"train/11284.png","train/11284_GT.png","0"
"train/11285.png","train/11285_GT.png","0"
"train/11287.png","train/11287_GT.png","0"
"train/11289.png","train/11289_GT.png","0"
"train/11290.png","train/11290_GT.png","0"
"train/11291.png","train/11291_GT.png","0"
"train/11292.png","train/11292_GT.png","0"
"train/11293.png","train/11293_GT.png","0"
"train/11296.png","train/11296_GT.png","0"
"train/11297.png","train/11297_GT.png","0"
"train/11298.png","train/11298_GT.png","0"
"train/11299.png","train/11299_GT.png","1"
"train/11300.png","train/11300_GT.png","0"
"train/11301.png","train/11301_GT.png","0"
"train/11302.png","train/11302_GT.png","0"
"train/11304.png","train/11304_GT.png","0"
"train/11305.png","train/11305_GT.png","0"
"train/11308.png","train/11308_GT.png","0"
"train/11311.png","train/11311_GT.png","0"
"train/11312.png","train/11312_GT.png","0"
"train/11313.png","train/11313_GT.png","0"
"train/11316.png","train/11316_GT.png","0"
"train/11318.png","train/11318_GT.png","0"
"train/11319.png","train/11319_GT.png","0"
"train/11320.png","train/11320_GT.png","0"
"train/11321.png","train/11321_GT.png","0"
"train/11323.png","train/11323_GT.png","0"
"train/11324.png","train/11324_GT.png","0"
"train/11325.png","train/11325_GT.png","0"
"train/11326.png","train/11326_GT.png","0"
"train/11328.png","train/11328_GT.png","0"
"train/11329.png","train/11329_GT.png","0"
"train/11330.png","train/11330_GT.png","0"
"train/11331.png","train/11331_GT.png","0"
"train/11332.png","train/11332_GT.png","0"
"train/11334.png","train/11334_GT.png","0"
"train/11336.png","train/11336_GT.png","0"
"train/11337.png","train/11337_GT.png","0"
"train/11338.png","train/11338_GT.png","0"
"train/11340.png","train/11340_GT.png","0"
"train/11341.png","train/11341_GT.png","0"
"train/11343.png","train/11343_GT.png","0"
"train/11344.png","train/11344_GT.png","0"
"train/11345.png","train/11345_GT.png","0"
"train/11346.png","train/11346_GT.png","0"
"train/11347.png","train/11347_GT.png","0"
"train/11348.png","train/11348_GT.png","0"
"train/11349.png","train/11349_GT.png","0"
"train/11350.png","train/11350_GT.png","1"
"train/11351.png","train/11351_GT.png","1"
"train/11354.png","train/11354_GT.png","0"
"train/11355.png","train/11355_GT.png","0"
"train/11356.png","train/11356_GT.png","0"
"train/11357.png","train/11357_GT.png","0"
"train/11358.png","train/11358_GT.png","0"
"train/11360.png","train/11360_GT.png","1"
"train/11361.png","train/11361_GT.png","0"
"train/11363.png","train/11363_GT.png","1"
"train/11364.png","train/11364_GT.png","1"
"train/11365.png","train/11365_GT.png","0"
"train/11366.png","train/11366_GT.png","0"
"train/11367.png","train/11367_GT.png","0"
"train/11368.png","train/11368_GT.png","0"
"train/11369.png","train/11369_GT.png","0"
"train/11370.png","train/11370_GT.png","0"
"train/11374.png","train/11374_GT.png","0"
"train/11375.png","train/11375_GT.png","0"
"train/11376.png","train/11376_GT.png","0"
"train/11377.png","train/11377_GT.png","0"
"train/11378.png","train/11378_GT.png","0"
"train/11380.png","train/11380_GT.png","0"
"train/11381.png","train/11381_GT.png","0"
"train/11382.png","train/11382_GT.png","0"
"train/11383.png","train/11383_GT.png","0"
"train/11385.png","train/11385_GT.png","0"
"train/11386.png","train/11386_GT.png","1"
"train/11387.png","train/11387_GT.png","0"
"train/11388.png","train/11388_GT.png","1"
"train/11389.png","train/11389_GT.png","0"
"train/11391.png","train/11391_GT.png","0"
"train/11393.png","train/11393_GT.png","0"
"train/11394.png","train/11394_GT.png","0"
"train/11395.png","train/11395_GT.png","0"
"train/11396.png","train/11396_GT.png","0"
"train/11397.png","train/11397_GT.png","0"
"train/11398.png","train/11398_GT.png","1"
"train/11400.png","train/11400_GT.png","0"
"train/11401.png","train/11401_GT.png","0"
"train/11403.png","train/11403_GT.png","0"
"train/11404.png","train/11404_GT.png","1"
"train/11405.png","train/11405_GT.png","0"
"train/11406.png","train/11406_GT.png","0"
"train/11409.png","train/11409_GT.png","0"
"train/11410.png","train/11410_GT.png","0"
"train/11411.png","train/11411_GT.png","0"
"train/11412.png","train/11412_GT.png","0"
"train/11413.png","train/11413_GT.png","0"
"train/11415.png","train/11415_GT.png","0"
"train/11416.png","train/11416_GT.png","0"
"train/11418.png","train/11418_GT.png","0"
"train/11419.png","train/11419_GT.png","0"
"train/11421.png","train/11421_GT.png","0"
"train/11422.png","train/11422_GT.png","0"
"train/11423.png","train/11423_GT.png","0"
"train/11424.png","train/11424_GT.png","0"
"train/11425.png","train/11425_GT.png","0"
"train/11427.png","train/11427_GT.png","0"
"train/11428.png","train/11428_GT.png","0"
"train/11429.png","train/11429_GT.png","0"
"train/11430.png","train/11430_GT.png","1"
"train/11431.png","train/11431_GT.png","0"
"train/11432.png","train/11432_GT.png","1"
"train/11433.png","train/11433_GT.png","0"
"train/11434.png","train/11434_GT.png","0"
"train/11436.png","train/11436_GT.png","0"
"train/11439.png","train/11439_GT.png","0"
"train/11440.png","train/11440_GT.png","0"
"train/11441.png","train/11441_GT.png","0"
"train/11442.png","train/11442_GT.png","0"
"train/11443.png","train/11443_GT.png","0"
"train/11444.png","train/11444_GT.png","1"
"train/11445.png","train/11445_GT.png","0"
"train/11446.png","train/11446_GT.png","0"
"train/11448.png","train/11448_GT.png","0"
"train/11449.png","train/11449_GT.png","0"
"train/11450.png","train/11450_GT.png","0"
"train/11451.png","train/11451_GT.png","0"
"train/11452.png","train/11452_GT.png","0"
"train/11453.png","train/11453_GT.png","0"
"train/11454.png","train/11454_GT.png","0"
"train/11455.png","train/11455_GT.png","0"
"train/11457.png","train/11457_GT.png","0"
"train/11459.png","train/11459_GT.png","0"
"train/11460.png","train/11460_GT.png","0"
"train/11461.png","train/11461_GT.png","0"
"train/11462.png","train/11462_GT.png","0"
"train/11463.png","train/11463_GT.png","0"
"train/11464.png","train/11464_GT.png","0"
"train/11465.png","train/11465_GT.png","0"
"train/11466.png","train/11466_GT.png","0"
"train/11467.png","train/11467_GT.png","0"
"train/11468.png","train/11468_GT.png","0"
"train/11469.png","train/11469_GT.png","0"
"train/11471.png","train/11471_GT.png","0"
"train/11472.png","train/11472_GT.png","0"
"train/11473.png","train/11473_GT.png","0"
"train/11474.png","train/11474_GT.png","0"
"train/11477.png","train/11477_GT.png","1"
"train/11478.png","train/11478_GT.png","0"
"train/11479.png","train/11479_GT.png","0"
"train/11480.png","train/11480_GT.png","0"
"train/11482.png","train/11482_GT.png","1"
"train/11483.png","train/11483_GT.png","0"
"train/11484.png","train/11484_GT.png","0"
"train/11486.png","train/11486_GT.png","0"
"train/11487.png","train/11487_GT.png","0"
"train/11488.png","train/11488_GT.png","0"
"train/11489.png","train/11489_GT.png","0"
"train/11490.png","train/11490_GT.png","0"
"train/11491.png","train/11491_GT.png","0"
"train/11492.png","train/11492_GT.png","0"
"train/11493.png","train/11493_GT.png","0"
"train/11495.png","train/11495_GT.png","0"
"train/11496.png","train/11496_GT.png","0"
"train/11499.png","train/11499_GT.png","0"
"train/11500.png","train/11500_GT.png","1"
"train/11501.png","train/11501_GT.png","0"
"train/11502.png","train/11502_GT.png","0"
"train/11503.png","train/11503_GT.png","0"
"train/11504.png","train/11504_GT.png","0"
"train/11505.png","train/11505_GT.png","0"
"train/11506.png","train/11506_GT.png","1"
"train/11508.png","train/11508_GT.png","0"
"train/11509.png","train/11509_GT.png","0"
"train/11510.png","train/11510_GT.png","0"
"train/11511.png","train/11511_GT.png","0"
"train/11512.png","train/11512_GT.png","1"
"train/11513.png","train/11513_GT.png","0"
"train/11514.png","train/11514_GT.png","0"
"train/11515.png","train/11515_GT.png","0"
"train/11516.png","train/11516_GT.png","0"
"train/11517.png","train/11517_GT.png","0"
"train/11518.png","train/11518_GT.png","0"
"train/11519.png","train/11519_GT.png","0"
"train/11520.png","train/11520_GT.png","0"
"train/11521.png","train/11521_GT.png","0"
"train/11522.png","train/11522_GT.png","0"
"train/11523.png","train/11523_GT.png","0"
"train/11525.png","train/11525_GT.png","0"
"train/11526.png","train/11526_GT.png","0"
"train/11527.png","train/11527_GT.png","0"
"train/11528.png","train/11528_GT.png","0"
"train/11529.png","train/11529_GT.png","0"
"train/11530.png","train/11530_GT.png","0"
"train/11531.png","train/11531_GT.png","0"
"train/11532.png","train/11532_GT.png","0"
"train/11533.png","train/11533_GT.png","0"
"train/11534.png","train/11534_GT.png","0"
"train/11535.png","train/11535_GT.png","0"
"train/11536.png","train/11536_GT.png","0"
"train/11537.png","train/11537_GT.png","0"
"train/11538.png","train/11538_GT.png","0"
"train/11539.png","train/11539_GT.png","0"
"train/11540.png","train/11540_GT.png","0"
"train/11541.png","train/11541_GT.png","0"
"train/11542.png","train/11542_GT.png","0"
"train/11543.png","train/11543_GT.png","1"
"train/11544.png","train/11544_GT.png","0"
"train/11545.png","train/11545_GT.png","0"
"train/11546.png","train/11546_GT.png","0"
"train/11547.png","train/11547_GT.png","0"
"train/11548.png","train/11548_GT.png","0"
"train/11549.png","train/11549_GT.png","1"
"train/11550.png","train/11550_GT.png","0"
"train/11551.png","train/11551_GT.png","0"
"train/11552.png","train/11552_GT.png","0"
"train/11553.png","train/11553_GT.png","1"
"train/11555.png","train/11555_GT.png","0"
"train/11556.png","train/11556_GT.png","0"
"train/11558.png","train/11558_GT.png","0"
"train/11559.png","train/11559_GT.png","0"
"train/11560.png","train/11560_GT.png","0"
"train/11561.png","train/11561_GT.png","0"
"train/11563.png","train/11563_GT.png","0"
"train/11564.png","train/11564_GT.png","0"
"train/11565.png","train/11565_GT.png","0"
"train/11566.png","train/11566_GT.png","0"
"train/11567.png","train/11567_GT.png","0"
"train/11568.png","train/11568_GT.png","1"
"train/11569.png","train/11569_GT.png","0"
"train/11571.png","train/11571_GT.png","0"
"train/11572.png","train/11572_GT.png","0"
"train/11574.png","train/11574_GT.png","1"
"train/11577.png","train/11577_GT.png","0"
"train/11578.png","train/11578_GT.png","0"
"train/11579.png","train/11579_GT.png","0"
"train/11580.png","train/11580_GT.png","0"
"train/11582.png","train/11582_GT.png","0"
"train/11583.png","train/11583_GT.png","0"
"train/11584.png","train/11584_GT.png","1"
"train/11585.png","train/11585_GT.png","1"
"train/11586.png","train/11586_GT.png","0"
"train/11587.png","train/11587_GT.png","0"
"train/11588.png","train/11588_GT.png","0"
"train/11589.png","train/11589_GT.png","0"
"train/11590.png","train/11590_GT.png","1"
"train/11591.png","train/11591_GT.png","0"
"train/11592.png","train/11592_GT.png","0"
"train/11595.png","train/11595_GT.png","0"
"train/11596.png","train/11596_GT.png","0"
"train/11597.png","train/11597_GT.png","0"
"train/11598.png","train/11598_GT.png","0"
"train/11599.png","train/11599_GT.png","0"
"train/11601.png","train/11601_GT.png","1"
"train/11602.png","train/11602_GT.png","0"
"train/11603.png","train/11603_GT.png","0"
"train/11605.png","train/11605_GT.png","0"
"train/11606.png","train/11606_GT.png","0"
"train/11607.png","train/11607_GT.png","0"
"train/11608.png","train/11608_GT.png","0"
"train/11609.png","train/11609_GT.png","0"
"train/11610.png","train/11610_GT.png","0"
"train/11611.png","train/11611_GT.png","0"
"train/11612.png","train/11612_GT.png","1"
"train/11614.png","train/11614_GT.png","0"
"train/11615.png","train/11615_GT.png","0"
"train/11616.png","train/11616_GT.png","1"
"train/11617.png","train/11617_GT.png","0"
"train/11619.png","train/11619_GT.png","0"
"train/11621.png","train/11621_GT.png","0"
"train/11624.png","train/11624_GT.png","0"
"train/11625.png","train/11625_GT.png","0"
"train/11628.png","train/11628_GT.png","0"
"train/11629.png","train/11629_GT.png","1"
"train/11630.png","train/11630_GT.png","0"
"train/11631.png","train/11631_GT.png","0"
"train/11632.png","train/11632_GT.png","1"
"train/11633.png","train/11633_GT.png","0"
"train/11634.png","train/11634_GT.png","0"
"train/11635.png","train/11635_GT.png","0"
"train/11636.png","train/11636_GT.png","0"
"train/11638.png","train/11638_GT.png","0"
"train/11639.png","train/11639_GT.png","0"
"train/11640.png","train/11640_GT.png","0"
"train/11641.png","train/11641_GT.png","1"
"train/11642.png","train/11642_GT.png","1"
"train/11643.png","train/11643_GT.png","1"
"train/11644.png","train/11644_GT.png","0"
"train/11645.png","train/11645_GT.png","0"
"train/11646.png","train/11646_GT.png","0"
"train/11647.png","train/11647_GT.png","0"
"train/11648.png","train/11648_GT.png","0"
"train/11649.png","train/11649_GT.png","0"
"train/11651.png","train/11651_GT.png","0"
"train/11653.png","train/11653_GT.png","0"
"train/11654.png","train/11654_GT.png","0"
"train/11655.png","train/11655_GT.png","0"
"train/11657.png","train/11657_GT.png","0"
"train/11658.png","train/11658_GT.png","1"
"train/11662.png","train/11662_GT.png","1"
